x	CH1	Source	CH1_
3.86E-07	0.568	-3.33E-05	-0.02
3.88E-07	0.568	-3.33E-05	0
3.90E-07	0.568	-3.32E-05	-0.02
3.92E-07	0.56	-3.32E-05	-0.02
3.94E-07	0.56	-3.32E-05	-0.02
3.96E-07	0.568	-3.32E-05	-0.02
3.98E-07	0.568	-3.32E-05	0
4.00E-07	0.56	-3.32E-05	-0.02
4.02E-07	0.56	-3.32E-05	-0.02
4.04E-07	0.56	-3.32E-05	0
4.06E-07	0.568	-3.32E-05	-0.02
4.08E-07	0.568	-3.32E-05	0
4.10E-07	0.56	-3.31E-05	-0.02
4.12E-07	0.56	-3.31E-05	-0.02
4.14E-07	0.56	-3.31E-05	0
4.16E-07	0.568	-3.31E-05	0
4.18E-07	0.568	-3.31E-05	-0.02
4.20E-07	0.568	-3.31E-05	-0.02
4.22E-07	0.56	-3.31E-05	-0.02
4.24E-07	0.56	-3.31E-05	-0.02
4.26E-07	0.568	-3.31E-05	-0.02
4.28E-07	0.568	-3.31E-05	0
4.30E-07	0.568	-3.30E-05	-0.02
4.32E-07	0.56	-3.30E-05	-0.02
4.34E-07	0.568	-3.30E-05	-0.02
4.36E-07	0.568	-3.30E-05	-0.02
4.38E-07	0.568	-3.30E-05	-0.02
4.40E-07	0.56	-3.30E-05	-0.02
4.42E-07	0.56	-3.30E-05	-0.02
4.44E-07	0.568	-3.30E-05	-0.02
4.46E-07	0.568	-3.30E-05	-0.02
4.48E-07	0.568	-3.30E-05	-0.02
4.50E-07	0.56	-3.29E-05	-0.02
4.52E-07	0.56	-3.29E-05	0
4.54E-07	0.568	-3.29E-05	-0.02
4.56E-07	0.576	-3.29E-05	-0.02
4.58E-07	0.576	-3.29E-05	-0.02
4.60E-07	0.568	-3.29E-05	0
4.62E-07	0.56	-3.29E-05	-0.02
4.64E-07	0.568	-3.29E-05	-0.02
4.66E-07	0.576	-3.29E-05	-0.02
4.68E-07	0.576	-3.29E-05	0
4.70E-07	0.568	-3.28E-05	-0.02
4.72E-07	0.56	-3.28E-05	-0.02
4.74E-07	0.56	-3.28E-05	-0.02
4.76E-07	0.576	-3.28E-05	0
4.78E-07	0.576	-3.28E-05	-0.02
4.80E-07	0.568	-3.28E-05	-0.02
4.82E-07	0.56	-3.28E-05	-0.02
4.84E-07	0.56	-3.28E-05	-0.02
4.86E-07	0.568	-3.28E-05	0
4.88E-07	0.576	-3.28E-05	0
4.90E-07	0.568	-3.27E-05	0
4.92E-07	0.56	-3.27E-05	0
4.94E-07	0.56	-3.27E-05	-0.02
4.96E-07	0.568	-3.27E-05	-0.02
4.98E-07	0.576	-3.27E-05	-0.02
5.00E-07	0.576	-3.27E-05	-0.02
5.02E-07	0.56	-3.27E-05	0
5.04E-07	0.56	-3.27E-05	-0.02
5.06E-07	0.568	-3.27E-05	-0.02
5.08E-07	0.576	-3.27E-05	-0.02
5.10E-07	0.576	-3.26E-05	-0.02
5.12E-07	0.568	-3.26E-05	-0.02
5.14E-07	0.56	-3.26E-05	-0.02
5.16E-07	0.568	-3.26E-05	-0.02
5.18E-07	0.568	-3.26E-05	-0.02
5.20E-07	0.576	-3.26E-05	-0.02
5.22E-07	0.568	-3.26E-05	-0.02
5.24E-07	0.568	-3.26E-05	-0.02
5.26E-07	0.568	-3.26E-05	-0.02
5.28E-07	0.568	-3.26E-05	-0.02
5.30E-07	0.576	-3.25E-05	-0.02
5.32E-07	0.568	-3.25E-05	-0.02
5.34E-07	0.568	-3.25E-05	-0.02
5.36E-07	0.568	-3.25E-05	-0.02
5.38E-07	0.568	-3.25E-05	-0.02
5.40E-07	0.568	-3.25E-05	-0.02
5.42E-07	0.568	-3.25E-05	-0.02
5.44E-07	0.568	-3.25E-05	-0.02
5.46E-07	0.576	-3.25E-05	-0.02
5.48E-07	0.568	-3.25E-05	-0.02
5.50E-07	0.568	-3.24E-05	-0.02
5.52E-07	0.568	-3.24E-05	-0.02
5.54E-07	0.568	-3.24E-05	-0.02
5.56E-07	0.576	-3.24E-05	-0.02
5.58E-07	0.576	-3.24E-05	-0.02
5.60E-07	0.576	-3.24E-05	-0.02
5.62E-07	0.568	-3.24E-05	-0.02
5.64E-07	0.568	-3.24E-05	-0.02
5.66E-07	0.576	-3.24E-05	-0.02
5.68E-07	0.576	-3.24E-05	-0.02
5.70E-07	0.576	-3.23E-05	-0.02
5.72E-07	0.56	-3.23E-05	-0.02
5.74E-07	0.568	-3.23E-05	-0.02
5.76E-07	0.576	-3.23E-05	-0.02
5.78E-07	0.576	-3.23E-05	-0.02
5.80E-07	0.576	-3.23E-05	-0.02
5.82E-07	0.56	-3.23E-05	-0.02
5.84E-07	0.568	-3.23E-05	-0.02
5.86E-07	0.576	-3.23E-05	-0.02
5.88E-07	0.584	-3.23E-05	-0.02
5.90E-07	0.576	-3.22E-05	-0.02
5.92E-07	0.568	-3.22E-05	-0.02
5.94E-07	0.568	-3.22E-05	-0.02
5.96E-07	0.576	-3.22E-05	-0.02
5.98E-07	0.576	-3.22E-05	-0.02
6.00E-07	0.576	-3.22E-05	0
6.02E-07	0.568	-3.22E-05	-0.02
6.04E-07	0.568	-3.22E-05	-0.02
6.06E-07	0.576	-3.22E-05	-0.02
6.08E-07	0.576	-3.22E-05	-0.02
6.10E-07	0.568	-3.21E-05	-0.02
6.12E-07	0.568	-3.21E-05	0
6.14E-07	0.568	-3.21E-05	0
6.16E-07	0.576	-3.21E-05	-0.02
6.18E-07	0.576	-3.21E-05	-0.02
6.20E-07	0.576	-3.21E-05	-0.02
6.22E-07	0.568	-3.21E-05	-0.02
6.24E-07	0.576	-3.21E-05	-0.02
6.26E-07	0.576	-3.21E-05	-0.02
6.28E-07	0.576	-3.21E-05	-0.02
6.30E-07	0.568	-3.20E-05	-0.02
6.32E-07	0.568	-3.20E-05	-0.02
6.34E-07	0.568	-3.20E-05	-0.02
6.36E-07	0.576	-3.20E-05	-0.02
6.38E-07	0.576	-3.20E-05	-0.02
6.40E-07	0.568	-3.20E-05	0
6.42E-07	0.568	-3.20E-05	-0.02
6.44E-07	0.568	-3.20E-05	-0.02
6.46E-07	0.576	-3.20E-05	-0.02
6.48E-07	0.576	-3.20E-05	-0.02
6.50E-07	0.576	-3.19E-05	-0.02
6.52E-07	0.568	-3.19E-05	-0.02
6.54E-07	0.568	-3.19E-05	-0.02
6.56E-07	0.576	-3.19E-05	-0.02
6.58E-07	0.576	-3.19E-05	0
6.60E-07	0.576	-3.19E-05	0
6.62E-07	0.568	-3.19E-05	-0.02
6.64E-07	0.576	-3.19E-05	-0.02
6.66E-07	0.576	-3.19E-05	-0.02
6.68E-07	0.576	-3.19E-05	0
6.70E-07	0.576	-3.18E-05	-0.02
6.72E-07	0.568	-3.18E-05	-0.02
6.74E-07	0.568	-3.18E-05	-0.02
6.76E-07	0.584	-3.18E-05	0
6.78E-07	0.576	-3.18E-05	-0.02
6.80E-07	0.576	-3.18E-05	0
6.82E-07	0.568	-3.18E-05	-0.02
6.84E-07	0.568	-3.18E-05	0
6.86E-07	0.576	-3.18E-05	-0.02
6.88E-07	0.576	-3.18E-05	-0.02
6.90E-07	0.576	-3.17E-05	-0.02
6.92E-07	0.568	-3.17E-05	-0.02
6.94E-07	0.568	-3.17E-05	-0.02
6.96E-07	0.576	-3.17E-05	-0.02
6.98E-07	0.576	-3.17E-05	-0.02
7.00E-07	0.576	-3.17E-05	-0.02
7.02E-07	0.568	-3.17E-05	-0.02
7.04E-07	0.576	-3.17E-05	-0.02
7.06E-07	0.576	-3.17E-05	-0.02
7.08E-07	0.576	-3.17E-05	-0.02
7.10E-07	0.576	-3.16E-05	-0.02
7.12E-07	0.576	-3.16E-05	-0.02
7.14E-07	0.576	-3.16E-05	-0.02
7.16E-07	0.576	-3.16E-05	-0.02
7.18E-07	0.576	-3.16E-05	-0.02
7.20E-07	0.576	-3.16E-05	-0.02
7.22E-07	0.568	-3.16E-05	-0.02
7.24E-07	0.576	-3.16E-05	-0.02
7.26E-07	0.576	-3.16E-05	-0.02
7.28E-07	0.568	-3.16E-05	-0.02
7.30E-07	0.576	-3.15E-05	-0.02
7.32E-07	0.576	-3.15E-05	-0.02
7.34E-07	0.568	-3.15E-05	-0.02
7.36E-07	0.576	-3.15E-05	-0.02
7.38E-07	0.568	-3.15E-05	-0.02
7.40E-07	0.576	-3.15E-05	0
7.42E-07	0.568	-3.15E-05	0
7.44E-07	0.568	-3.15E-05	-0.02
7.46E-07	0.576	-3.15E-05	-0.02
7.48E-07	0.576	-3.15E-05	-0.02
7.50E-07	0.576	-3.14E-05	-0.02
7.52E-07	0.568	-3.14E-05	-0.02
7.54E-07	0.576	-3.14E-05	-0.02
7.56E-07	0.576	-3.14E-05	0
7.58E-07	0.576	-3.14E-05	-0.02
7.60E-07	0.576	-3.14E-05	-0.02
7.62E-07	0.568	-3.14E-05	-0.02
7.64E-07	0.568	-3.14E-05	-0.02
7.66E-07	0.576	-3.14E-05	0
7.68E-07	0.576	-3.14E-05	-0.02
7.70E-07	0.576	-3.13E-05	-0.02
7.72E-07	0.568	-3.13E-05	0
7.74E-07	0.568	-3.13E-05	0
7.76E-07	0.576	-3.13E-05	-0.02
7.78E-07	0.576	-3.13E-05	-0.02
7.80E-07	0.576	-3.13E-05	0
7.82E-07	0.568	-3.13E-05	-0.02
7.84E-07	0.568	-3.13E-05	-0.02
7.86E-07	0.576	-3.13E-05	-0.02
7.88E-07	0.576	-3.13E-05	0
7.90E-07	0.576	-3.12E-05	-0.02
7.92E-07	0.568	-3.12E-05	0
7.94E-07	0.576	-3.12E-05	0
7.96E-07	0.576	-3.12E-05	0
7.98E-07	0.576	-3.12E-05	0
8.00E-07	0.576	-3.12E-05	0
8.02E-07	0.568	-3.12E-05	-0.02
8.04E-07	0.576	-3.12E-05	-0.02
8.06E-07	0.576	-3.12E-05	-0.02
8.08E-07	0.576	-3.12E-05	-0.02
8.10E-07	0.576	-3.11E-05	0
8.12E-07	0.576	-3.11E-05	-0.02
8.14E-07	0.576	-3.11E-05	-0.02
8.16E-07	0.576	-3.11E-05	0
8.18E-07	0.576	-3.11E-05	-0.02
8.20E-07	0.576	-3.11E-05	-0.02
8.22E-07	0.576	-3.11E-05	-0.02
8.24E-07	0.576	-3.11E-05	-0.02
8.26E-07	0.576	-3.11E-05	-0.02
8.28E-07	0.576	-3.11E-05	-0.02
8.30E-07	0.576	-3.10E-05	-0.02
8.32E-07	0.576	-3.10E-05	-0.02
8.34E-07	0.576	-3.10E-05	-0.02
8.36E-07	0.576	-3.10E-05	-0.02
8.38E-07	0.576	-3.10E-05	-0.02
8.40E-07	0.576	-3.10E-05	-0.02
8.42E-07	0.568	-3.10E-05	-0.02
8.44E-07	0.576	-3.10E-05	-0.02
8.46E-07	0.584	-3.10E-05	-0.02
8.48E-07	0.576	-3.10E-05	0
8.50E-07	0.568	-3.09E-05	-0.02
8.52E-07	0.568	-3.09E-05	-0.02
8.54E-07	0.584	-3.09E-05	0
8.56E-07	0.584	-3.09E-05	0
8.58E-07	0.576	-3.09E-05	-0.02
8.60E-07	0.568	-3.09E-05	-0.02
8.62E-07	0.568	-3.09E-05	-0.02
8.64E-07	0.576	-3.09E-05	-0.02
8.66E-07	0.584	-3.09E-05	0
8.68E-07	0.584	-3.09E-05	0
8.70E-07	0.576	-3.08E-05	-0.02
8.72E-07	0.568	-3.08E-05	-0.02
8.74E-07	0.576	-3.08E-05	-0.02
8.76E-07	0.584	-3.08E-05	0
8.78E-07	0.576	-3.08E-05	-0.02
8.80E-07	0.576	-3.08E-05	-0.02
8.82E-07	0.568	-3.08E-05	-0.02
8.84E-07	0.576	-3.08E-05	-0.02
8.86E-07	0.576	-3.08E-05	-0.02
8.88E-07	0.576	-3.08E-05	-0.02
8.90E-07	0.576	-3.07E-05	-0.02
8.92E-07	0.568	-3.07E-05	0
8.94E-07	0.576	-3.07E-05	-0.02
8.96E-07	0.584	-3.07E-05	-0.02
8.98E-07	0.576	-3.07E-05	-0.02
9.00E-07	0.576	-3.07E-05	0
9.02E-07	0.568	-3.07E-05	-0.02
9.04E-07	0.576	-3.07E-05	-0.02
9.06E-07	0.576	-3.07E-05	-0.02
9.08E-07	0.584	-3.07E-05	0
9.10E-07	0.576	-3.06E-05	-0.02
9.12E-07	0.576	-3.06E-05	-0.02
9.14E-07	0.576	-3.06E-05	-0.02
9.16E-07	0.584	-3.06E-05	-0.02
9.18E-07	0.576	-3.06E-05	-0.02
9.20E-07	0.576	-3.06E-05	-0.02
9.22E-07	0.576	-3.06E-05	-0.02
9.24E-07	0.576	-3.06E-05	-0.02
9.26E-07	0.576	-3.06E-05	-0.02
9.28E-07	0.576	-3.06E-05	0
9.30E-07	0.576	-3.05E-05	-0.02
9.32E-07	0.568	-3.05E-05	-0.02
9.34E-07	0.576	-3.05E-05	-0.02
9.36E-07	0.584	-3.05E-05	0
9.38E-07	0.576	-3.05E-05	0
9.40E-07	0.568	-3.05E-05	-0.02
9.42E-07	0.568	-3.05E-05	-0.02
9.44E-07	0.576	-3.05E-05	-0.02
9.46E-07	0.584	-3.05E-05	-0.02
9.48E-07	0.584	-3.05E-05	-0.02
9.50E-07	0.576	-3.04E-05	-0.02
9.52E-07	0.568	-3.04E-05	-0.02
9.54E-07	0.576	-3.04E-05	0
9.56E-07	0.584	-3.04E-05	-0.02
9.58E-07	0.584	-3.04E-05	0
9.60E-07	0.576	-3.04E-05	-0.02
9.62E-07	0.576	-3.04E-05	-0.02
9.64E-07	0.576	-3.04E-05	-0.02
9.66E-07	0.576	-3.04E-05	-0.02
9.68E-07	0.576	-3.04E-05	0
9.70E-07	0.576	-3.03E-05	-0.02
9.72E-07	0.576	-3.03E-05	-0.02
9.74E-07	0.568	-3.03E-05	-0.02
9.76E-07	0.576	-3.03E-05	-0.02
9.78E-07	0.576	-3.03E-05	-0.02
9.80E-07	0.576	-3.03E-05	-0.02
9.82E-07	0.576	-3.03E-05	-0.02
9.84E-07	0.576	-3.03E-05	-0.02
9.86E-07	0.576	-3.03E-05	-0.02
9.88E-07	0.576	-3.03E-05	-0.02
9.90E-07	0.576	-3.02E-05	-0.02
9.92E-07	0.576	-3.02E-05	0
9.94E-07	0.576	-3.02E-05	-0.02
9.96E-07	0.584	-3.02E-05	-0.02
9.98E-07	0.576	-3.02E-05	-0.02
1.00E-06	0.576	-3.02E-05	-0.02
1.00E-06	0.576	-3.02E-05	-0.02
1.00E-06	0.584	-3.02E-05	-0.02
1.01E-06	0.576	-3.02E-05	-0.02
1.01E-06	0.576	-3.02E-05	-0.02
1.01E-06	0.576	-3.01E-05	-0.02
1.01E-06	0.576	-3.01E-05	-0.02
1.01E-06	0.576	-3.01E-05	-0.02
1.02E-06	0.584	-3.01E-05	-0.02
1.02E-06	0.568	-3.01E-05	-0.02
1.02E-06	0.576	-3.01E-05	-0.02
1.02E-06	0.576	-3.01E-05	-0.02
1.02E-06	0.576	-3.01E-05	-0.02
1.03E-06	0.576	-3.01E-05	-0.02
1.03E-06	0.576	-3.01E-05	-0.02
1.03E-06	0.568	-3.00E-05	-0.02
1.03E-06	0.568	-3.00E-05	-0.02
1.03E-06	0.584	-3.00E-05	-0.02
1.04E-06	0.584	-3.00E-05	-0.02
1.04E-06	0.576	-3.00E-05	-0.02
1.04E-06	0.584	-3.00E-05	-0.02
1.04E-06	0.568	-3.00E-05	-0.02
1.04E-06	0.568	-3.00E-05	-0.02
1.05E-06	0.584	-3.00E-05	-0.02
1.05E-06	0.584	-3.00E-05	-0.02
1.05E-06	0.576	-2.99E-05	-0.02
1.05E-06	0.576	-2.99E-05	-0.02
1.05E-06	0.568	-2.99E-05	-0.02
1.06E-06	0.576	-2.99E-05	-0.02
1.06E-06	0.584	-2.99E-05	-0.02
1.06E-06	0.592	-2.99E-05	-0.02
1.06E-06	0.568	-2.99E-05	-0.02
1.06E-06	0.568	-2.99E-05	-0.02
1.07E-06	0.576	-2.99E-05	-0.02
1.07E-06	0.576	-2.99E-05	-0.02
1.07E-06	0.584	-2.98E-05	-0.02
1.07E-06	0.576	-2.98E-05	-0.02
1.07E-06	0.576	-2.98E-05	-0.02
1.08E-06	0.576	-2.98E-05	-0.02
1.08E-06	0.584	-2.98E-05	-0.02
1.08E-06	0.584	-2.98E-05	-0.02
1.08E-06	0.576	-2.98E-05	-0.02
1.08E-06	0.576	-2.98E-05	-0.02
1.09E-06	0.584	-2.98E-05	-0.02
1.09E-06	0.584	-2.98E-05	-0.02
1.09E-06	0.584	-2.97E-05	-0.02
1.09E-06	0.576	-2.97E-05	-0.02
1.09E-06	0.576	-2.97E-05	-0.02
1.10E-06	0.576	-2.97E-05	-0.02
1.10E-06	0.576	-2.97E-05	-0.02
1.10E-06	0.576	-2.97E-05	-0.02
1.10E-06	0.576	-2.97E-05	-0.02
1.10E-06	0.576	-2.97E-05	-0.02
1.11E-06	0.576	-2.97E-05	0
1.11E-06	0.576	-2.97E-05	-0.02
1.11E-06	0.576	-2.96E-05	-0.02
1.11E-06	0.576	-2.96E-05	-0.02
1.11E-06	0.584	-2.96E-05	-0.02
1.12E-06	0.584	-2.96E-05	-0.02
1.12E-06	0.576	-2.96E-05	-0.02
1.12E-06	0.576	-2.96E-05	-0.02
1.12E-06	0.568	-2.96E-05	-0.02
1.12E-06	0.584	-2.96E-05	-0.02
1.13E-06	0.584	-2.96E-05	-0.02
1.13E-06	0.576	-2.96E-05	-0.02
1.13E-06	0.576	-2.95E-05	-0.02
1.13E-06	0.568	-2.95E-05	-0.02
1.13E-06	0.568	-2.95E-05	-0.02
1.14E-06	0.584	-2.95E-05	-0.02
1.14E-06	0.576	-2.95E-05	-0.02
1.14E-06	0.576	-2.95E-05	-0.02
1.14E-06	0.576	-2.95E-05	-0.02
1.14E-06	0.576	-2.95E-05	-0.02
1.15E-06	0.576	-2.95E-05	-0.02
1.15E-06	0.584	-2.95E-05	-0.02
1.15E-06	0.584	-2.94E-05	-0.02
1.15E-06	0.576	-2.94E-05	-0.02
1.15E-06	0.576	-2.94E-05	-0.02
1.16E-06	0.584	-2.94E-05	-0.02
1.16E-06	0.584	-2.94E-05	-0.02
1.16E-06	0.576	-2.94E-05	-0.02
1.16E-06	0.576	-2.94E-05	-0.02
1.16E-06	0.576	-2.94E-05	-0.02
1.17E-06	0.576	-2.94E-05	-0.02
1.17E-06	0.584	-2.94E-05	-0.02
1.17E-06	0.584	-2.93E-05	-0.02
1.17E-06	0.576	-2.93E-05	-0.02
1.17E-06	0.568	-2.93E-05	-0.02
1.18E-06	0.584	-2.93E-05	-0.02
1.18E-06	0.584	-2.93E-05	0
1.18E-06	0.584	-2.93E-05	-0.02
1.18E-06	0.576	-2.93E-05	-0.02
1.18E-06	0.568	-2.93E-05	-0.02
1.19E-06	0.576	-2.93E-05	-0.02
1.19E-06	0.584	-2.93E-05	-0.02
1.19E-06	0.584	-2.92E-05	-0.02
1.19E-06	0.576	-2.92E-05	-0.02
1.19E-06	0.576	-2.92E-05	-0.02
1.20E-06	0.576	-2.92E-05	-0.02
1.20E-06	0.584	-2.92E-05	-0.02
1.20E-06	0.584	-2.92E-05	-0.02
1.20E-06	0.576	-2.92E-05	-0.02
1.20E-06	0.568	-2.92E-05	-0.02
1.21E-06	0.584	-2.92E-05	-0.02
1.21E-06	0.584	-2.92E-05	-0.02
1.21E-06	0.584	-2.91E-05	-0.02
1.21E-06	0.568	-2.91E-05	0
1.21E-06	0.568	-2.91E-05	-0.02
1.22E-06	0.584	-2.91E-05	-0.02
1.22E-06	0.584	-2.91E-05	0
1.22E-06	0.584	-2.91E-05	0
1.22E-06	0.568	-2.91E-05	-0.02
1.22E-06	0.568	-2.91E-05	-0.02
1.23E-06	0.584	-2.91E-05	0
1.23E-06	0.592	-2.91E-05	0
1.23E-06	0.592	-2.90E-05	-0.02
1.23E-06	0.576	-2.90E-05	-0.02
1.23E-06	0.568	-2.90E-05	-0.02
1.24E-06	0.576	-2.90E-05	-0.02
1.24E-06	0.584	-2.90E-05	-0.02
1.24E-06	0.592	-2.90E-05	-0.02
1.24E-06	0.576	-2.90E-05	-0.02
1.24E-06	0.568	-2.90E-05	-0.02
1.25E-06	0.576	-2.90E-05	-0.02
1.25E-06	0.584	-2.90E-05	-0.02
1.25E-06	0.584	-2.89E-05	-0.02
1.25E-06	0.568	-2.89E-05	-0.02
1.25E-06	0.568	-2.89E-05	-0.02
1.26E-06	0.576	-2.89E-05	-0.02
1.26E-06	0.584	-2.89E-05	-0.02
1.26E-06	0.576	-2.89E-05	-0.02
1.26E-06	0.568	-2.89E-05	-0.02
1.26E-06	0.576	-2.89E-05	-0.02
1.27E-06	0.584	-2.89E-05	-0.02
1.27E-06	0.584	-2.89E-05	0
1.27E-06	0.584	-2.88E-05	-0.02
1.27E-06	0.576	-2.88E-05	-0.02
1.27E-06	0.576	-2.88E-05	0
1.28E-06	0.584	-2.88E-05	0
1.28E-06	0.584	-2.88E-05	0
1.28E-06	0.584	-2.88E-05	-0.02
1.28E-06	0.568	-2.88E-05	-0.02
1.28E-06	0.576	-2.88E-05	-0.02
1.29E-06	0.584	-2.88E-05	-0.02
1.29E-06	0.584	-2.88E-05	-0.02
1.29E-06	0.576	-2.87E-05	-0.02
1.29E-06	0.576	-2.87E-05	0
1.29E-06	0.576	-2.87E-05	-0.02
1.30E-06	0.584	-2.87E-05	-0.02
1.30E-06	0.576	-2.87E-05	-0.02
1.30E-06	0.576	-2.87E-05	0
1.30E-06	0.568	-2.87E-05	0
1.30E-06	0.584	-2.87E-05	-0.02
1.31E-06	0.584	-2.87E-05	-0.02
1.31E-06	0.584	-2.87E-05	0
1.31E-06	0.576	-2.86E-05	-0.02
1.31E-06	0.568	-2.86E-05	-0.02
1.31E-06	0.584	-2.86E-05	0
1.32E-06	0.584	-2.86E-05	0
1.32E-06	0.584	-2.86E-05	-0.02
1.32E-06	0.576	-2.86E-05	-0.02
1.32E-06	0.576	-2.86E-05	0
1.32E-06	0.584	-2.86E-05	-0.02
1.33E-06	0.584	-2.86E-05	-0.02
1.33E-06	0.584	-2.86E-05	-0.02
1.33E-06	0.576	-2.85E-05	-0.02
1.33E-06	0.568	-2.85E-05	-0.02
1.33E-06	0.576	-2.85E-05	0
1.34E-06	0.584	-2.85E-05	-0.02
1.34E-06	0.584	-2.85E-05	-0.02
1.34E-06	0.568	-2.85E-05	0
1.34E-06	0.568	-2.85E-05	0
1.34E-06	0.576	-2.85E-05	0
1.35E-06	0.584	-2.85E-05	-0.02
1.35E-06	0.584	-2.85E-05	-0.02
1.35E-06	0.576	-2.84E-05	0
1.35E-06	0.568	-2.84E-05	-0.02
1.35E-06	0.584	-2.84E-05	-0.02
1.36E-06	0.584	-2.84E-05	-0.02
1.36E-06	0.584	-2.84E-05	0
1.36E-06	0.576	-2.84E-05	-0.02
1.36E-06	0.568	-2.84E-05	-0.02
1.36E-06	0.576	-2.84E-05	-0.02
1.37E-06	0.576	-2.84E-05	-0.02
1.37E-06	0.576	-2.84E-05	0
1.37E-06	0.576	-2.83E-05	-0.02
1.37E-06	0.576	-2.83E-05	0
1.37E-06	0.584	-2.83E-05	-0.02
1.38E-06	0.576	-2.83E-05	0
1.38E-06	0.576	-2.83E-05	0
1.38E-06	0.584	-2.83E-05	-0.02
1.38E-06	0.576	-2.83E-05	-0.02
1.38E-06	0.576	-2.83E-05	-0.02
1.39E-06	0.584	-2.83E-05	-0.02
1.39E-06	0.576	-2.83E-05	-0.02
1.39E-06	0.576	-2.82E-05	-0.02
1.39E-06	0.576	-2.82E-05	0
1.39E-06	0.584	-2.82E-05	-0.02
1.40E-06	0.584	-2.82E-05	0
1.40E-06	0.584	-2.82E-05	-0.02
1.40E-06	0.576	-2.82E-05	-0.02
1.40E-06	0.576	-2.82E-05	-0.02
1.40E-06	0.576	-2.82E-05	0
1.41E-06	0.584	-2.82E-05	0
1.41E-06	0.576	-2.82E-05	0
1.41E-06	0.576	-2.81E-05	-0.02
1.41E-06	0.584	-2.81E-05	0
1.41E-06	0.584	-2.81E-05	-0.02
1.42E-06	0.584	-2.81E-05	0
1.42E-06	0.576	-2.81E-05	-0.02
1.42E-06	0.576	-2.81E-05	-0.02
1.42E-06	0.576	-2.81E-05	-0.02
1.42E-06	0.584	-2.81E-05	0
1.43E-06	0.576	-2.81E-05	-0.02
1.43E-06	0.576	-2.81E-05	-0.02
1.43E-06	0.576	-2.80E-05	-0.02
1.43E-06	0.576	-2.80E-05	-0.02
1.43E-06	0.584	-2.80E-05	0
1.44E-06	0.584	-2.80E-05	-0.02
1.44E-06	0.576	-2.80E-05	-0.02
1.44E-06	0.568	-2.80E-05	-0.02
1.44E-06	0.576	-2.80E-05	-0.02
1.44E-06	0.576	-2.80E-05	0
1.45E-06	0.584	-2.80E-05	-0.02
1.45E-06	0.576	-2.80E-05	-0.02
1.45E-06	0.576	-2.79E-05	-0.02
1.45E-06	0.576	-2.79E-05	0
1.45E-06	0.584	-2.79E-05	-0.02
1.46E-06	0.584	-2.79E-05	-0.02
1.46E-06	0.584	-2.79E-05	-0.02
1.46E-06	0.576	-2.79E-05	-0.02
1.46E-06	0.576	-2.79E-05	-0.02
1.46E-06	0.584	-2.79E-05	-0.02
1.47E-06	0.584	-2.79E-05	-0.02
1.47E-06	0.584	-2.79E-05	-0.02
1.47E-06	0.576	-2.78E-05	-0.02
1.47E-06	0.576	-2.78E-05	-0.02
1.47E-06	0.584	-2.78E-05	-0.02
1.48E-06	0.584	-2.78E-05	0
1.48E-06	0.576	-2.78E-05	-0.02
1.48E-06	0.576	-2.78E-05	0
1.48E-06	0.576	-2.78E-05	-0.02
1.48E-06	0.576	-2.78E-05	-0.02
1.49E-06	0.584	-2.78E-05	0
1.49E-06	0.584	-2.78E-05	0
1.49E-06	0.584	-2.77E-05	0
1.49E-06	0.576	-2.77E-05	-0.02
1.49E-06	0.576	-2.77E-05	-0.02
1.50E-06	0.576	-2.77E-05	-0.02
1.50E-06	0.576	-2.77E-05	-0.02
1.50E-06	0.576	-2.77E-05	0
1.50E-06	0.576	-2.77E-05	0
1.50E-06	0.584	-2.77E-05	-0.02
1.51E-06	0.584	-2.77E-05	-0.02
1.51E-06	0.576	-2.77E-05	0
1.51E-06	0.584	-2.76E-05	-0.02
1.51E-06	0.576	-2.76E-05	-0.02
1.51E-06	0.584	-2.76E-05	-0.02
1.52E-06	0.584	-2.76E-05	-0.02
1.52E-06	0.584	-2.76E-05	-0.02
1.52E-06	0.584	-2.76E-05	0
1.52E-06	0.576	-2.76E-05	0
1.52E-06	0.576	-2.76E-05	-0.02
1.53E-06	0.584	-2.76E-05	-0.02
1.53E-06	0.584	-2.76E-05	0
1.53E-06	0.584	-2.75E-05	-0.02
1.53E-06	0.568	-2.75E-05	-0.02
1.53E-06	0.568	-2.75E-05	0
1.54E-06	0.584	-2.75E-05	-0.02
1.54E-06	0.584	-2.75E-05	0
1.54E-06	0.584	-2.75E-05	-0.02
1.54E-06	0.576	-2.75E-05	-0.02
1.54E-06	0.568	-2.75E-05	-0.02
1.55E-06	0.576	-2.75E-05	0
1.55E-06	0.584	-2.75E-05	0
1.55E-06	0.584	-2.74E-05	-0.02
1.55E-06	0.576	-2.74E-05	-0.02
1.55E-06	0.576	-2.74E-05	0
1.56E-06	0.576	-2.74E-05	0
1.56E-06	0.576	-2.74E-05	-0.02
1.56E-06	0.584	-2.74E-05	0
1.56E-06	0.576	-2.74E-05	-0.02
1.56E-06	0.576	-2.74E-05	-0.02
1.57E-06	0.584	-2.74E-05	0
1.57E-06	0.584	-2.74E-05	0
1.57E-06	0.584	-2.73E-05	-0.02
1.57E-06	0.576	-2.73E-05	0
1.57E-06	0.576	-2.73E-05	-0.02
1.58E-06	0.584	-2.73E-05	-0.02
1.58E-06	0.576	-2.73E-05	0
